title,genre,release_date,popularity,release_year
Impossible Things,Family,2021-06-17,14.358,2021
Impossible Things,Drama,2021-06-17,14.358,2021
Your Eyes Tell,Romance,2020-10-23,51.345,2020
Your Eyes Tell,Drama,2020-10-23,51.345,2020
Gabriel's Inferno,Romance,2020-05-29,12.674,2020
Gabriel's Inferno: Part II,Romance,2020-07-31,14.924,2020
Gabriel's Inferno: Part III,Romance,2020-11-19,47.608,2020
Gabriel's Inferno: Part III,Comedy,2020-11-19,47.608,2020
Violet Evergarden: The Movie,Animation,2020-09-18,23.933,2020
Violet Evergarden: The Movie,Fantasy,2020-09-18,23.933,2020
Violet Evergarden: The Movie,Romance,2020-09-18,23.933,2020
Violet Evergarden: The Movie,Drama,2020-09-18,23.933,2020
"Josee, the Tiger and the Fish",Animation,2020-12-25,178.195,2020
"Josee, the Tiger and the Fish",Drama,2020-12-25,178.195,2020
"Josee, the Tiger and the Fish",Romance,2020-12-25,178.195,2020
Evangelion: 3.0+1.0 Thrice Upon a Time,Animation,2021-03-08,108.156,2021
Evangelion: 3.0+1.0 Thrice Upon a Time,Action,2021-03-08,108.156,2021
Evangelion: 3.0+1.0 Thrice Upon a Time,Science Fiction,2021-03-08,108.156,2021
Evangelion: 3.0+1.0 Thrice Upon a Time,Drama,2021-03-08,108.156,2021
Wolfwalkers,Animation,2020-10-26,17.052,2020
Wolfwalkers,Family,2020-10-26,17.052,2020
Wolfwalkers,Adventure,2020-10-26,17.052,2020
Wolfwalkers,Fantasy,2020-10-26,17.052,2020
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Animation,2020-10-16,802.132,2020
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Action,2020-10-16,802.132,2020
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Adventure,2020-10-16,802.132,2020
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Fantasy,2020-10-16,802.132,2020
Given,Animation,2020-08-22,92.227,2020
Given,Drama,2020-08-22,92.227,2020
Given,Music,2020-08-22,92.227,2020
Given,Romance,2020-08-22,92.227,2020
Top Gun: Maverick,Action,2022-05-24,7567.017,2022
Top Gun: Maverick,Drama,2022-05-24,7567.017,2022
Clouds,Music,2020-10-09,21.826,2020
Clouds,Drama,2020-10-09,21.826,2020
Clouds,Romance,2020-10-09,21.826,2020
Hamilton,History,2020-07-03,11.644,2020
Hamilton,Drama,2020-07-03,11.644,2020
Justice League Dark: Apokolips War,Animation,2020-05-05,41.778,2020
Justice League Dark: Apokolips War,Action,2020-05-05,41.778,2020
Justice League Dark: Apokolips War,Adventure,2020-05-05,41.778,2020
Justice League Dark: Apokolips War,Fantasy,2020-05-05,41.778,2020
Justice League Dark: Apokolips War,Science Fiction,2020-05-05,41.778,2020
Life in a Year,Drama,2020-11-27,114.889,2020
Life in a Year,Romance,2020-11-27,114.889,2020
Zack Snyder's Justice League,Action,2021-03-18,325.801,2021
Zack Snyder's Justice League,Adventure,2021-03-18,325.801,2021
Zack Snyder's Justice League,Fantasy,2021-03-18,325.801,2021
Zack Snyder's Justice League,Science Fiction,2021-03-18,325.801,2021
Everything Everywhere All at Once,Action,2022-03-24,309.567,2022
Everything Everywhere All at Once,Adventure,2022-03-24,309.567,2022
Everything Everywhere All at Once,Science Fiction,2022-03-24,309.567,2022
Black Beauty,Drama,2020-11-27,12.203,2020
"Miraculous World: New York, United HeroeZ",Animation,2020-09-25,245.422,2020
"Miraculous World: New York, United HeroeZ",Family,2020-09-25,245.422,2020
"Miraculous World: New York, United HeroeZ",Adventure,2020-09-25,245.422,2020
"Miraculous World: New York, United HeroeZ",TV Movie,2020-09-25,245.422,2020
"Miraculous World: New York, United HeroeZ",Fantasy,2020-09-25,245.422,2020
"Miraculous World: New York, United HeroeZ",Action,2020-09-25,245.422,2020
Mortal Kombat Legends: Scorpion's Revenge,Animation,2020-04-12,38.476,2020
Mortal Kombat Legends: Scorpion's Revenge,Action,2020-04-12,38.476,2020
Mortal Kombat Legends: Scorpion's Revenge,Fantasy,2020-04-12,38.476,2020
New Gods: Nezha Reborn,Animation,2021-02-06,76.935,2021
New Gods: Nezha Reborn,Action,2021-02-06,76.935,2021
New Gods: Nezha Reborn,Fantasy,2021-02-06,76.935,2021
Bo Burnham: Inside,Comedy,2021-07-22,8.717,2021
Soul,Animation,2020-12-25,175.175,2020
Soul,Family,2020-12-25,175.175,2020
Soul,Comedy,2020-12-25,175.175,2020
Soul,Fantasy,2020-12-25,175.175,2020
Soul,Drama,2020-12-25,175.175,2020
The Father,Drama,2020-12-23,22.528,2020
Me Against You: Mr. S's Vendetta,Comedy,2020-01-17,7.143,2020
Me Against You: Mr. S's Vendetta,Family,2020-01-17,7.143,2020
Nobody,Action,2021-03-18,181.22,2021
Nobody,Crime,2021-03-18,181.22,2021
Nobody,Thriller,2021-03-18,181.22,2021
Far From the Tree,Animation,2021-11-24,94.009,2021
Far From the Tree,Family,2021-11-24,94.009,2021
Cruella,Comedy,2021-05-26,309.589,2021
Cruella,Crime,2021-05-26,309.589,2021
Paper Lives,Drama,2021-03-12,27.235,2021
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,Animation,2021-09-14,133.638,2021
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,Comedy,2021-09-14,133.638,2021
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,Mystery,2021-09-14,133.638,2021
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,Family,2021-09-14,133.638,2021
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,Fantasy,2021-09-14,133.638,2021
Ron's Gone Wrong,Animation,2021-10-15,224.167,2021
Ron's Gone Wrong,Science Fiction,2021-10-15,224.167,2021
Ron's Gone Wrong,Family,2021-10-15,224.167,2021
Ron's Gone Wrong,Comedy,2021-10-15,224.167,2021
Finch,Science Fiction,2021-11-04,194.632,2021
Finch,Drama,2021-11-04,194.632,2021
Finch,Adventure,2021-11-04,194.632,2021
Sing 2,Animation,2021-12-01,545.619,2021
Sing 2,Comedy,2021-12-01,545.619,2021
Sing 2,Family,2021-12-01,545.619,2021
Sing 2,Music,2021-12-01,545.619,2021
Spider-Man: No Way Home,Action,2021-12-15,1713.86,2021
Spider-Man: No Way Home,Adventure,2021-12-15,1713.86,2021
Spider-Man: No Way Home,Science Fiction,2021-12-15,1713.86,2021
All My Life,Romance,2020-10-23,17.382,2020
All My Life,Drama,2020-10-23,17.382,2020
Wish Dragon,Animation,2021-01-15,135.036,2021
Wish Dragon,Family,2021-01-15,135.036,2021
Wish Dragon,Comedy,2021-01-15,135.036,2021
Wish Dragon,Fantasy,2021-01-15,135.036,2021
Palmer,Drama,2021-01-29,51.52,2021
CODA,Drama,2021-08-11,46.461,2021
CODA,Music,2021-08-11,46.461,2021
CODA,Romance,2021-08-11,46.461,2021
"Veinteañera, Divorciada y Fantástica",Comedy,2020-02-14,9.596,2020
El mesero,Comedy,2021-07-15,70.415,2021
Belle,Animation,2021-07-16,230.739,2021
Belle,Drama,2021-07-16,230.739,2021
Belle,Science Fiction,2021-07-16,230.739,2021
Belle,Music,2021-07-16,230.739,2021
The Mitchells vs. the Machines,Animation,2021-04-22,35.807,2021
The Mitchells vs. the Machines,Adventure,2021-04-22,35.807,2021
The Mitchells vs. the Machines,Comedy,2021-04-22,35.807,2021
A Whisker Away,Animation,2020-06-18,69.562,2020
A Whisker Away,Drama,2020-06-18,69.562,2020
A Whisker Away,Romance,2020-06-18,69.562,2020
A Whisker Away,Fantasy,2020-06-18,69.562,2020
Raya and the Last Dragon,Animation,2021-03-03,221.83,2021
Raya and the Last Dragon,Family,2021-03-03,221.83,2021
Raya and the Last Dragon,Fantasy,2021-03-03,221.83,2021
Raya and the Last Dragon,Action,2021-03-03,221.83,2021
Raya and the Last Dragon,Adventure,2021-03-03,221.83,2021
Words on Bathroom Walls,Drama,2020-08-21,11.647,2020
Words on Bathroom Walls,Romance,2020-08-21,11.647,2020
An Egg Rescue,Animation,2021-08-12,164.059,2021
An Egg Rescue,Comedy,2021-08-12,164.059,2021
Girl in the Basement,Crime,2021-02-27,222.729,2021
Girl in the Basement,Thriller,2021-02-27,222.729,2021
My Father's Violin,Drama,2022-01-21,33.154,2022
My Father's Violin,Music,2022-01-21,33.154,2022
The Tomorrow War,Action,2021-07-02,256.603,2021
The Tomorrow War,Science Fiction,2021-07-02,256.603,2021
The Tomorrow War,Adventure,2021-07-02,256.603,2021
Us Again,Animation,2021-03-03,7.785,2021
Us Again,Romance,2021-03-03,7.785,2021
Us Again,Drama,2021-03-03,7.785,2021
The Black Phone,Horror,2022-06-22,5278.336,2022
The Black Phone,Thriller,2022-06-22,5278.336,2022
Charm City Kings,Drama,2020-01-27,21.532,2020
Luca,Animation,2021-06-17,341.705,2021
Luca,Comedy,2021-06-17,341.705,2021
Luca,Family,2021-06-17,341.705,2021
Luca,Fantasy,2021-06-17,341.705,2021
My Little Pony: A New Generation,Animation,2021-09-23,90.393,2021
My Little Pony: A New Generation,Family,2021-09-23,90.393,2021
My Little Pony: A New Generation,Fantasy,2021-09-23,90.393,2021
My Little Pony: A New Generation,Comedy,2021-09-23,90.393,2021
My Little Pony: A New Generation,Music,2021-09-23,90.393,2021
My Little Pony: A New Generation,Adventure,2021-09-23,90.393,2021
You've Got This,Romance,2020-10-02,11.641,2020
You've Got This,Comedy,2020-10-02,11.641,2020
Miraculous World: Shanghai – The Legend of Ladydragon,Animation,2021-05-15,268.031,2021
Miraculous World: Shanghai – The Legend of Ladydragon,Family,2021-05-15,268.031,2021
Miraculous World: Shanghai – The Legend of Ladydragon,Adventure,2021-05-15,268.031,2021
Miraculous World: Shanghai – The Legend of Ladydragon,Fantasy,2021-05-15,268.031,2021
Miraculous World: Shanghai – The Legend of Ladydragon,Action,2021-05-15,268.031,2021
Miraculous World: Shanghai – The Legend of Ladydragon,TV Movie,2021-05-15,268.031,2021
The Seven Deadly Sins: Cursed by Light,Animation,2021-07-02,452.698,2021
The Seven Deadly Sins: Cursed by Light,Fantasy,2021-07-02,452.698,2021
Dune,Science Fiction,2021-09-08,216.157,2021
Dune,Adventure,2021-09-08,216.157,2021
Rurouni Kenshin: The Final,Action,2021-04-23,62.242,2021
Rurouni Kenshin: The Final,Adventure,2021-04-23,62.242,2021
Rurouni Kenshin: The Final,Drama,2021-04-23,62.242,2021
Hustle,Drama,2022-06-03,966.604,2022
Hustle,Comedy,2022-06-03,966.604,2022
Cindy La Regia,Comedy,2020-01-24,13.303,2020
Cindy La Regia,Romance,2020-01-24,13.303,2020
We Bare Bears: The Movie,Animation,2020-06-30,85.597,2020
We Bare Bears: The Movie,Adventure,2020-06-30,85.597,2020
We Bare Bears: The Movie,Family,2020-06-30,85.597,2020
We Bare Bears: The Movie,Comedy,2020-06-30,85.597,2020
We Bare Bears: The Movie,TV Movie,2020-06-30,85.597,2020
King Richard,Drama,2021-11-18,88.414,2021
King Richard,History,2021-11-18,88.414,2021
Anonymously Yours,Drama,2021-12-10,50.904,2021
Anonymously Yours,Romance,2021-12-10,50.904,2021
Jujutsu Kaisen 0,Animation,2021-12-24,1444.117,2021
Jujutsu Kaisen 0,Action,2021-12-24,1444.117,2021
Jujutsu Kaisen 0,Fantasy,2021-12-24,1444.117,2021
The Heist of the Century,Comedy,2020-01-16,37.98,2020
The Heist of the Century,Thriller,2020-01-16,37.98,2020
The Heist of the Century,Crime,2020-01-16,37.98,2020
Mortal Kombat Legends: Battle of the Realms,Animation,2021-08-30,121.616,2021
Mortal Kombat Legends: Battle of the Realms,Action,2021-08-30,121.616,2021
Mortal Kombat Legends: Battle of the Realms,Fantasy,2021-08-30,121.616,2021
The Valet,Comedy,2022-05-11,362.118,2022
The Valet,Romance,2022-05-11,362.118,2022
Gone Mom: The Disappearance of Jennifer Dulos,TV Movie,2021-06-05,113.99,2021
Gone Mom: The Disappearance of Jennifer Dulos,Thriller,2021-06-05,113.99,2021
Gone Mom: The Disappearance of Jennifer Dulos,Crime,2021-06-05,113.99,2021
Rich in Love,Comedy,2020-04-30,17.857,2020
Rich in Love,Romance,2020-04-30,17.857,2020
Trollhunters: Rise of the Titans,Animation,2021-07-21,90.609,2021
Trollhunters: Rise of the Titans,Fantasy,2021-07-21,90.609,2021
Trollhunters: Rise of the Titans,Family,2021-07-21,90.609,2021
Trollhunters: Rise of the Titans,Action,2021-07-21,90.609,2021
Trollhunters: Rise of the Titans,Adventure,2021-07-21,90.609,2021
The Kissing Booth 2,Comedy,2020-07-24,60.867,2020
The Kissing Booth 2,Romance,2020-07-24,60.867,2020
Back to the Outback,Animation,2021-12-03,158.647,2021
Back to the Outback,Family,2021-12-03,158.647,2021
Back to the Outback,Adventure,2021-12-03,158.647,2021
Back to the Outback,Comedy,2021-12-03,158.647,2021
If Anything Happens I Love You,Drama,2020-08-08,6.943,2020
If Anything Happens I Love You,Animation,2020-08-08,6.943,2020
The Bad Guys,Animation,2022-03-17,669.938,2022
The Bad Guys,Comedy,2022-03-17,669.938,2022
The Bad Guys,Family,2022-03-17,669.938,2022
The Bad Guys,Crime,2022-03-17,669.938,2022
"tick, tick... BOOM!",Drama,2021-11-11,41.609,2021
Elvis,Drama,2022-06-22,364.203,2022
Elvis,History,2022-06-22,364.203,2022
Elvis,Music,2022-06-22,364.203,2022
Onward,Family,2020-02-29,52.864,2020
Onward,Animation,2020-02-29,52.864,2020
Onward,Adventure,2020-02-29,52.864,2020
Onward,Comedy,2020-02-29,52.864,2020
Onward,Fantasy,2020-02-29,52.864,2020
Rurouni Kenshin: The Beginning,Action,2021-06-04,131.667,2021
Rurouni Kenshin: The Beginning,Adventure,2021-06-04,131.667,2021
Rurouni Kenshin: The Beginning,Drama,2021-06-04,131.667,2021
War of Likes,Comedy,2021-03-12,38.23,2021
Godzilla vs. Kong,Action,2021-03-24,260.732,2021
Godzilla vs. Kong,Fantasy,2021-03-24,260.732,2021
Godzilla vs. Kong,Science Fiction,2021-03-24,260.732,2021
The Trial of the Chicago 7,Drama,2020-09-25,15.869,2020
The Trial of the Chicago 7,History,2020-09-25,15.869,2020
The Batman,Crime,2022-03-01,881.595,2022
The Batman,Mystery,2022-03-01,881.595,2022
The Batman,Thriller,2022-03-01,881.595,2022
Z-O-M-B-I-E-S 2,Music,2020-06-13,125.282,2020
Z-O-M-B-I-E-S 2,Romance,2020-06-13,125.282,2020
Z-O-M-B-I-E-S 2,TV Movie,2020-06-13,125.282,2020
Sound of Metal,Drama,2020-11-20,14.749,2020
Sound of Metal,Music,2020-11-20,14.749,2020
The Shadow in My Eye,War,2021-10-28,16.834,2021
The Shadow in My Eye,Drama,2021-10-28,16.834,2021
The Shadow in My Eye,History,2021-10-28,16.834,2021
Wrath of Man,Action,2021-04-22,222.541,2021
Wrath of Man,Crime,2021-04-22,222.541,2021
Wrath of Man,Thriller,2021-04-22,222.541,2021
Another Round,Comedy,2020-09-24,20.247,2020
Another Round,Drama,2020-09-24,20.247,2020
Feel the Beat,Comedy,2020-06-19,15.906,2020
Feel the Beat,Music,2020-06-19,15.906,2020
Feel the Beat,Drama,2020-06-19,15.906,2020
All the Bright Places,Romance,2020-02-28,97.135,2020
All the Bright Places,Drama,2020-02-28,97.135,2020
Sonic the Hedgehog 2,Action,2022-03-30,1713.432,2022
Sonic the Hedgehog 2,Adventure,2022-03-30,1713.432,2022
Sonic the Hedgehog 2,Family,2022-03-30,1713.432,2022
Sonic the Hedgehog 2,Comedy,2022-03-30,1713.432,2022
To All the Boys: Always and Forever,Romance,2021-02-12,56.354,2021
To All the Boys: Always and Forever,Comedy,2021-02-12,56.354,2021
To All the Boys: Always and Forever,Drama,2021-02-12,56.354,2021
Encanto,Animation,2021-11-24,864.184,2021
Encanto,Comedy,2021-11-24,864.184,2021
Encanto,Family,2021-11-24,864.184,2021
Encanto,Fantasy,2021-11-24,864.184,2021
2 Hearts,Romance,2020-10-16,13.173,2020
2 Hearts,Drama,2020-10-16,13.173,2020
Shang-Chi and the Legend of the Ten Rings,Action,2021-09-01,578.648,2021
Shang-Chi and the Legend of the Ten Rings,Adventure,2021-09-01,578.648,2021
Shang-Chi and the Legend of the Ten Rings,Fantasy,2021-09-01,578.648,2021
The Witcher: Nightmare of the Wolf,Animation,2021-08-23,17.601,2021
The Witcher: Nightmare of the Wolf,Action,2021-08-23,17.601,2021
The Witcher: Nightmare of the Wolf,Fantasy,2021-08-23,17.601,2021
Free Guy,Comedy,2021-08-11,289.962,2021
Free Guy,Adventure,2021-08-11,289.962,2021
Free Guy,Science Fiction,2021-08-11,289.962,2021
Work It,Comedy,2020-08-07,15.29,2020
Work It,Music,2020-08-07,15.29,2020
The Hand of God,Drama,2021-11-24,30.222,2021
The Suicide Squad,Action,2021-07-28,308.481,2021
The Suicide Squad,Comedy,2021-07-28,308.481,2021
The Suicide Squad,Adventure,2021-07-28,308.481,2021
The Suicide Squad,Science Fiction,2021-07-28,308.481,2021
The Sea Beast,Animation,2022-06-24,1723.363,2022
The Sea Beast,Adventure,2022-06-24,1723.363,2022
The Sea Beast,Family,2022-06-24,1723.363,2022
The Sea Beast,Fantasy,2022-06-24,1723.363,2022
I Still Believe,Music,2020-03-12,71.182,2020
I Still Believe,Drama,2020-03-12,71.182,2020
I Still Believe,Romance,2020-03-12,71.182,2020
The Worst Person in the World,Comedy,2021-10-13,40.398,2021
The Worst Person in the World,Drama,2021-10-13,40.398,2021
The Worst Person in the World,Romance,2021-10-13,40.398,2021
Injustice,Animation,2021-10-09,115.331,2021
Injustice,Science Fiction,2021-10-09,115.331,2021
Injustice,Fantasy,2021-10-09,115.331,2021
Injustice,Action,2021-10-09,115.331,2021
Ghostbusters: Afterlife,Fantasy,2021-11-11,368.083,2021
Ghostbusters: Afterlife,Comedy,2021-11-11,368.083,2021
Ghostbusters: Afterlife,Adventure,2021-11-11,368.083,2021
The Call,Thriller,2020-11-27,38.186,2020
The Call,Mystery,2020-11-27,38.186,2020
The Call,Science Fiction,2020-11-27,38.186,2020
The Conjuring: The Devil Made Me Do It,Horror,2021-05-25,309.43,2021
The Conjuring: The Devil Made Me Do It,Mystery,2021-05-25,309.43,2021
The Conjuring: The Devil Made Me Do It,Thriller,2021-05-25,309.43,2021
Justice Society: World War II,Animation,2021-04-27,71.426,2021
Justice Society: World War II,War,2021-04-27,71.426,2021
Justice Society: World War II,Science Fiction,2021-04-27,71.426,2021
Fatherhood,Drama,2021-06-18,90.377,2021
Fatherhood,Comedy,2021-06-18,90.377,2021
The SpongeBob Movie: Sponge on the Run,Family,2020-08-14,197.987,2020
The SpongeBob Movie: Sponge on the Run,Animation,2020-08-14,197.987,2020
The SpongeBob Movie: Sponge on the Run,Fantasy,2020-08-14,197.987,2020
The SpongeBob Movie: Sponge on the Run,Adventure,2020-08-14,197.987,2020
The SpongeBob Movie: Sponge on the Run,Comedy,2020-08-14,197.987,2020
The Wolf and the Lion,Family,2021-10-13,23.249,2021
The Wolf and the Lion,Adventure,2021-10-13,23.249,2021
Father Stu,Drama,2022-04-13,872.611,2022
"Batman: The Long Halloween, Part One",Animation,2021-06-21,60.285,2021
"Batman: The Long Halloween, Part One",Mystery,2021-06-21,60.285,2021
"Batman: The Long Halloween, Part One",Action,2021-06-21,60.285,2021
"Batman: The Long Halloween, Part One",Crime,2021-06-21,60.285,2021
Blue Miracle,Adventure,2021-05-27,16.237,2021
Blue Miracle,Drama,2021-05-27,16.237,2021
Blue Miracle,Family,2021-05-27,16.237,2021
A Quiet Place Part II,Science Fiction,2021-05-21,252.866,2021
A Quiet Place Part II,Thriller,2021-05-21,252.866,2021
A Quiet Place Part II,Horror,2021-05-21,252.866,2021
The Call of the Wild,Adventure,2020-02-19,39.469,2020
The Call of the Wild,Family,2020-02-19,39.469,2020
The Call of the Wild,Drama,2020-02-19,39.469,2020
The Banker,Drama,2020-03-06,36.002,2020
"Batman: The Long Halloween, Part Two",Animation,2021-07-26,61.151,2021
"Batman: The Long Halloween, Part Two",Mystery,2021-07-26,61.151,2021
"Batman: The Long Halloween, Part Two",Action,2021-07-26,61.151,2021
"Batman: The Long Halloween, Part Two",Crime,2021-07-26,61.151,2021
Big Time Adolescence,Comedy,2020-03-13,10.845,2020
The Croods: A New Age,Animation,2020-11-25,231.87,2020
The Croods: A New Age,Family,2020-11-25,231.87,2020
The Croods: A New Age,Adventure,2020-11-25,231.87,2020
The Croods: A New Age,Fantasy,2020-11-25,231.87,2020
The Croods: A New Age,Comedy,2020-11-25,231.87,2020
The Last Full Measure,War,2020-01-23,11.29,2020
The Last Full Measure,Drama,2020-01-23,11.29,2020
My Hero Academia: World Heroes' Mission,Animation,2021-08-06,605.722,2021
My Hero Academia: World Heroes' Mission,Action,2021-08-06,605.722,2021
My Hero Academia: World Heroes' Mission,Adventure,2021-08-06,605.722,2021
My Hero Academia: World Heroes' Mission,Science Fiction,2021-08-06,605.722,2021
Crush,Comedy,2022-04-29,188.819,2022
Crush,Romance,2022-04-29,188.819,2022
Persian Lessons,War,2020-04-17,14.477,2020
Persian Lessons,Drama,2020-04-17,14.477,2020
C'mon C'mon,Drama,2021-11-19,49.542,2021
The Boss Baby: Family Business,Animation,2021-07-01,462.726,2021
The Boss Baby: Family Business,Comedy,2021-07-01,462.726,2021
The Boss Baby: Family Business,Adventure,2021-07-01,462.726,2021
The Boss Baby: Family Business,Family,2021-07-01,462.726,2021
Lost Illusions,Drama,2021-10-20,6.741,2021
Lost Illusions,Romance,2021-10-20,6.741,2021
The Hating Game,Romance,2021-12-09,28.465,2021
The Hating Game,Comedy,2021-12-09,28.465,2021
The Unforgivable,Drama,2021-11-24,84.706,2021
The Unforgivable,Crime,2021-11-24,84.706,2021
Stargirl,Comedy,2020-03-10,16.658,2020
Stargirl,Drama,2020-03-10,16.658,2020
Stargirl,Romance,2020-03-10,16.658,2020
Stargirl,Family,2020-03-10,16.658,2020
The Last Duel,Action,2021-10-13,137.996,2021
The Last Duel,Drama,2021-10-13,137.996,2021
The Last Duel,History,2021-10-13,137.996,2021
Promising Young Woman,Thriller,2020-12-13,24.117,2020
Promising Young Woman,Crime,2020-12-13,24.117,2020
Promising Young Woman,Drama,2020-12-13,24.117,2020
Vivo,Animation,2021-07-30,88.647,2021
Vivo,Family,2021-07-30,88.647,2021
Vivo,Comedy,2021-07-30,88.647,2021
Jungle Cruise,Action,2021-07-28,222.832,2021
Jungle Cruise,Adventure,2021-07-28,222.832,2021
Jungle Cruise,Fantasy,2021-07-28,222.832,2021
Ciao Alberto,Animation,2021-11-12,185.274,2021
Ciao Alberto,Comedy,2021-11-12,185.274,2021
Ciao Alberto,Family,2021-11-12,185.274,2021
Ciao Alberto,Fantasy,2021-11-12,185.274,2021
Doctor Strange in the Multiverse of Madness,Fantasy,2022-05-04,4289.605,2022
Doctor Strange in the Multiverse of Madness,Action,2022-05-04,4289.605,2022
Doctor Strange in the Multiverse of Madness,Adventure,2022-05-04,4289.605,2022
A Boy Called Christmas,Family,2021-11-25,60.608,2021
A Boy Called Christmas,Adventure,2021-11-25,60.608,2021
A Boy Called Christmas,Fantasy,2021-11-25,60.608,2021
Turning Red,Animation,2022-03-10,1100.986,2022
Turning Red,Family,2022-03-10,1100.986,2022
Turning Red,Comedy,2022-03-10,1100.986,2022
Turning Red,Fantasy,2022-03-10,1100.986,2022
Minions: The Rise of Gru,Family,2022-06-29,8821.801,2022
Minions: The Rise of Gru,Animation,2022-06-29,8821.801,2022
Minions: The Rise of Gru,Adventure,2022-06-29,8821.801,2022
Minions: The Rise of Gru,Comedy,2022-06-29,8821.801,2022
Minions: The Rise of Gru,Fantasy,2022-06-29,8821.801,2022
The Mauritanian,Drama,2021-02-10,15.331,2021
The Mauritanian,Thriller,2021-02-10,15.331,2021
Maggie Simpson in Playdate with Destiny,Animation,2020-02-29,29.927,2020
Maggie Simpson in Playdate with Destiny,Comedy,2020-02-29,29.927,2020
Maggie Simpson in Playdate with Destiny,Family,2020-02-29,29.927,2020
Maggie Simpson in Playdate with Destiny,Romance,2020-02-29,29.927,2020
The Fallout,Drama,2022-01-28,128.349,2022
South Park: Post COVID: The Return of COVID,Animation,2021-12-16,19.735,2021
South Park: Post COVID: The Return of COVID,Comedy,2021-12-16,19.735,2021
South Park: Post COVID: The Return of COVID,TV Movie,2021-12-16,19.735,2021
Last Night in Soho,Thriller,2021-10-21,119.322,2021
Last Night in Soho,Horror,2021-10-21,119.322,2021
Last Night in Soho,Mystery,2021-10-21,119.322,2021
18 Presents,Drama,2020-01-02,11.108,2020
18 Presents,Fantasy,2020-01-02,11.108,2020
The Last Letter From Your Lover,Drama,2021-07-23,29.987,2021
The Last Letter From Your Lover,Romance,2021-07-23,29.987,2021
The Stronghold,Thriller,2021-08-18,100.742,2021
The Stronghold,Action,2021-08-18,100.742,2021
The Stronghold,Crime,2021-08-18,100.742,2021
Through My Window,Romance,2022-02-04,236.503,2022
Through My Window,Drama,2022-02-04,236.503,2022
Uncle Frank,Drama,2020-11-25,10.852,2020
Chemical Hearts,Drama,2020-08-21,52.816,2020
Chemical Hearts,Romance,2020-08-21,52.816,2020
The One and Only Ivan,Family,2020-08-21,11.229,2020
The One and Only Ivan,Comedy,2020-08-21,11.229,2020
The One and Only Ivan,Drama,2020-08-21,11.229,2020
No Time to Die,Adventure,2021-09-29,200.651,2021
No Time to Die,Action,2021-09-29,200.651,2021
No Time to Die,Thriller,2021-09-29,200.651,2021
Spirit Untamed,Animation,2021-05-20,150.453,2021
Spirit Untamed,Adventure,2021-05-20,150.453,2021
Spirit Untamed,Family,2021-05-20,150.453,2021
Spirit Untamed,Western,2021-05-20,150.453,2021
Monster Pets: A Hotel Transylvania Short,Animation,2021-04-02,162.524,2021
Monster Pets: A Hotel Transylvania Short,Comedy,2021-04-02,162.524,2021
Monster Pets: A Hotel Transylvania Short,Fantasy,2021-04-02,162.524,2021
Kingdom: Ashin of the North,Drama,2021-07-23,70.239,2021
Kingdom: Ashin of the North,Fantasy,2021-07-23,70.239,2021
Kingdom: Ashin of the North,Thriller,2021-07-23,70.239,2021
Black Box,Mystery,2021-09-08,14.839,2021
Black Box,Thriller,2021-09-08,14.839,2021
Black Box,Drama,2021-09-08,14.839,2021
"The Simpsons: The Good, the Bart, and the Loki",Animation,2021-07-07,163.765,2021
"The Simpsons: The Good, the Bart, and the Loki",Comedy,2021-07-07,163.765,2021
"The Simpsons: The Good, the Bart, and the Loki",Family,2021-07-07,163.765,2021
Just Another Christmas,Comedy,2020-12-03,6.758,2020
Just Another Christmas,Family,2020-12-03,6.758,2020
PAW Patrol: The Movie,Animation,2021-08-09,323.229,2021
PAW Patrol: The Movie,Family,2021-08-09,323.229,2021
PAW Patrol: The Movie,Adventure,2021-08-09,323.229,2021
PAW Patrol: The Movie,Comedy,2021-08-09,323.229,2021
Cherry,Drama,2021-02-26,63.778,2021
Cherry,Crime,2021-02-26,63.778,2021
Dog,Drama,2022-02-17,1506.438,2022
Dog,Comedy,2022-02-17,1506.438,2022
Moxie,Comedy,2021-03-03,18.075,2021
Moxie,Drama,2021-03-03,18.075,2021
Moxie,Music,2021-03-03,18.075,2021
Black Widow,Action,2021-07-07,284.897,2021
Black Widow,Adventure,2021-07-07,284.897,2021
Black Widow,Science Fiction,2021-07-07,284.897,2021
Greyhound,War,2020-07-10,23.098,2020
Greyhound,Action,2020-07-10,23.098,2020
Greyhound,Drama,2020-07-10,23.098,2020
Minari,Drama,2021-02-12,14.076,2021
Judas and the Black Messiah,Drama,2021-02-12,17.455,2021
Judas and the Black Messiah,History,2021-02-12,17.455,2021
Trolls World Tour,Family,2020-03-11,72.829,2020
Trolls World Tour,Animation,2020-03-11,72.829,2020
Trolls World Tour,Comedy,2020-03-11,72.829,2020
